%mand_s=2.52004e+07 kt02=6.73378 p_pdf=13200
%num_elements=4900
%num_sum_T_pp_A=14
%num_sum_T_pp_B=14
%num_T_AA(0)=5
%num_T_BB(0)=5

%sum_T_pp_A
0.03411 0.0784092 0.122708 0.167008 0.211307 0.255606 0.299905 0.344205 0.388504 0.432803 0.477102 0.521402 0.565701 0.61 

%sum_T_pp_B
0.03411 0.0784092 0.122708 0.167008 0.211307 0.255606 0.299905 0.344205 0.388504 0.432803 0.477102 0.521402 0.565701 0.61 

%T_AA(0)
30 34 38 42 46 

%T_BB(0)
30 34 38 42 46 

%sigma_jet_values
56.7244 65.0274 71.5819 76.8885 81.2714 
58.1542 66.5127 73.1115 78.4536 82.8661 
59.2832 67.6849 74.319 79.6892 84.125 
60.1964 68.6343 75.2967 80.6895 85.1444 
60.9512 69.4188 76.104 81.5158 85.9862 

51.1979 60.1508 67.219 72.9404 77.6674 
52.5905 61.6035 68.7193 74.4791 79.238 
53.6899 62.7504 69.9032 75.6939 80.4776 
54.58 63.6787 70.8621 76.6773 81.4813 
55.3152 64.446 71.6543 77.4896 82.3104 


117.288 117.779 118.166 118.479 118.738 
119.841 120.336 120.727 121.043 121.304 
121.856 122.355 122.748 123.066 123.33 
123.487 123.988 124.384 124.705 124.969 
124.834 125.338 125.736 126.058 126.324 

111.875 113.003 113.894 114.613 115.208 
114.377 115.515 116.413 117.14 117.741 
116.353 117.499 118.403 119.136 119.741 
117.952 119.104 120.014 120.751 121.36 
119.273 120.431 121.345 122.085 122.696 

106.463 108.227 109.619 110.747 111.678 
108.914 110.694 112.1 113.238 114.178 
110.849 112.644 114.059 115.205 116.152 
112.416 114.22 115.644 116.797 117.75 
113.711 115.524 116.954 118.113 119.07 

101.051 103.451 105.346 106.881 108.148 
103.451 105.874 107.787 109.335 110.615 
105.347 107.787 109.714 111.274 112.564 
106.881 109.336 111.274 112.843 114.139 
108.148 110.615 112.564 114.14 115.443 

95.638 98.6754 101.073 103.014 104.618 
97.9881 101.054 103.474 105.434 107.048 
99.8435 102.932 105.37 107.343 108.973 
101.345 104.452 106.904 108.889 110.529 
102.586 105.707 108.171 110.166 111.814 

90.2263 93.8996 96.8002 99.1484 101.088 
92.5248 96.2339 99.1611 101.531 103.489 
94.341 98.0767 101.025 103.413 105.385 
95.8102 99.5677 102.538 104.935 106.919 
97.024 100.8 103.78 106.194 108.187 

84.8125 89.1246 92.5271 95.2826 97.5583 
87.0616 91.4131 94.8483 97.6291 99.9262 
88.8377 93.221 96.6816 99.4824 101.796 
90.2747 94.6835 98.1641 100.982 103.309 
91.462 95.8922 99.3896 102.22 104.559 

79.4 84.3477 88.2538 91.4172 94.0283 
81.5985 86.5924 90.5352 93.7268 96.3634 
83.3345 88.3646 92.3362 95.5517 98.2076 
84.7392 89.7993 93.7941 97.028 99.6994 
85.9 90.9843 94.9984 98.2483 100.932 

73.9877 79.572 83.9807 87.5497 90.4991 
76.1356 81.7721 86.2222 89.8245 92.8005 
77.8312 83.509 87.9915 91.6204 94.6185 
79.204 84.9151 89.424 93.074 96.0894 
80.3379 86.0767 90.6073 94.275 97.3045 

68.5749 74.7968 79.7072 83.684 86.9679 
70.6724 76.9517 81.9091 85.9223 89.2374 
72.3282 78.6534 83.647 87.6894 91.029 
73.6683 80.031 85.0538 89.1202 92.4793 
74.7757 81.169 86.2162 90.302 93.6773 

63.1623 70.0205 75.4354 79.8171 83.4383 
65.2092 72.1314 77.5961 82.02 85.6744 
66.8253 73.798 79.3025 83.7587 87.4401 
68.1334 75.1475 80.6839 85.1662 88.8692 
69.2141 76.2614 81.825 86.3291 90.0498 

57.7497 65.2446 71.1617 75.9521 79.9079 
59.7451 67.3109 73.2832 78.1177 82.1119 
61.3221 68.9421 74.958 79.8279 83.851 
62.5981 70.2629 76.314 81.2124 85.259 
63.6521 71.3537 77.434 82.3554 86.4223 

52.3371 60.4687 66.8886 72.0857 76.3791 
54.283 62.4906 68.9702 74.2158 78.5487 
55.8193 64.0869 70.6135 75.8976 80.2618 
57.0628 65.3788 71.9438 77.2588 81.6483 
58.0902 66.4462 73.043 78.3836 82.7946 

46.9247 55.6927 62.6153 68.2193 72.8486 
48.8199 57.6701 64.657 70.3134 74.986 
50.3163 59.2311 66.2691 71.9666 76.6733 
51.5279 60.4947 67.5743 73.3046 78.0391 
52.5282 61.5385 68.6524 74.4103 79.1677 


111.534 112.014 112.393 112.7 112.953 
114.763 115.249 115.632 115.943 116.199 
117.312 117.803 118.19 118.504 118.763 
119.377 119.871 120.261 120.577 120.837 
121.081 121.579 121.971 122.289 122.551 

106.235 107.339 108.21 108.915 109.497 
109.4 110.517 111.399 112.112 112.702 
111.899 113.027 113.917 114.637 115.232 
113.925 115.061 115.958 116.681 117.28 
115.594 116.736 117.639 118.369 118.972 

100.937 102.663 104.027 105.13 106.042 
104.038 105.786 107.165 108.282 109.205 
106.486 108.25 109.643 110.77 111.701 
108.468 110.245 111.649 112.789 113.726 
110.106 111.894 113.306 114.449 115.393 

95.6381 97.9888 99.8443 101.345 102.586 
98.6755 101.054 102.931 104.452 105.707 
101.073 103.474 105.37 106.904 108.171 
103.014 105.434 107.339 108.889 110.166 
104.618 107.052 108.973 110.529 111.814 

90.3393 93.313 95.6604 97.5612 99.1306 
93.3128 96.3222 98.698 100.621 102.21 
95.6602 98.6979 101.096 103.037 104.641 
97.5606 100.621 103.037 104.994 106.609 
99.1305 102.209 104.641 106.607 108.235 

85.0403 88.6371 91.4771 93.7758 95.675 
87.9499 91.5904 94.4647 96.7908 98.7128 
90.2481 93.9217 96.8226 99.171 101.111 
92.1065 95.8093 98.7318 101.098 103.052 
93.6437 97.3679 100.309 102.689 104.656 

79.7415 83.9613 87.2935 89.9909 92.2191 
82.5873 86.8584 90.2305 92.9604 95.2153 
84.8338 89.1464 92.5491 95.3049 97.5807 
86.6524 90.9967 94.4262 97.2022 99.4955 
88.1549 92.5268 95.9766 98.7699 101.077 

74.443 79.2864 83.1105 86.2063 88.763 
77.225 82.1268 85.9971 89.1298 91.718 
79.4209 84.369 88.2754 91.4391 94.0505 
81.1986 86.1847 90.1202 93.3065 95.939 
82.6672 87.6836 91.6446 94.8507 97.4985 

69.1446 74.6116 78.9271 82.4212 85.3075 
71.8626 77.3953 81.7632 85.2992 88.2203 
74.0081 79.5929 84.002 87.5713 90.521 
75.745 81.3719 85.8143 89.4106 92.3818 
77.1796 82.8418 87.3115 90.9308 93.9202 

63.8459 69.9364 74.7444 78.6368 81.8519 
66.5003 72.6638 77.5298 81.4688 84.723 
68.5948 74.8173 79.7281 83.7053 86.9895 
70.2908 76.5598 81.5087 85.515 88.8247 
71.692 77.9995 82.9794 87.0106 90.3411 

58.5472 65.2608 70.5614 74.8519 78.3965 
61.1371 67.9319 73.2962 77.6386 81.2257 
63.1817 70.0405 75.4559 79.838 83.4596 
64.8368 71.7473 77.2029 81.6194 85.2677 
66.2044 73.1574 78.6468 83.0906 86.7614 

53.2485 60.5855 66.3779 71.0673 74.9407 
55.7745 63.2001 69.0627 73.8082 77.7286 
57.7686 65.2642 71.1818 75.9726 79.9288 
59.3833 66.9351 72.8974 77.7237 81.7109 
60.7166 68.3152 74.3145 79.1707 83.1826 

47.9498 55.9104 62.1949 67.2827 71.4852 
50.4119 58.4684 64.8289 69.9781 74.2311 
52.3556 60.4879 66.9084 72.1059 76.3997 
53.929 62.1228 68.5914 73.8284 78.1539 
55.2289 63.4733 69.9821 75.2514 79.6036 

42.6514 51.235 58.0118 63.4976 68.0296 
45.0494 53.7367 60.5952 66.148 70.734 
46.9426 55.7114 62.6347 68.2391 72.8689 
48.4752 57.3105 64.2856 69.9325 74.5972 
49.7413 58.6312 65.6496 71.3314 76.0249 


105.78 106.249 106.62 106.92 107.168 
109.686 110.162 110.539 110.843 111.095 
112.77 113.252 113.632 113.941 114.195 
115.266 115.753 116.137 116.448 116.705 
117.328 117.819 118.206 118.52 118.778 

100.595 101.675 102.527 103.217 103.787 
104.424 105.52 106.385 107.084 107.663 
107.447 108.555 109.43 110.138 110.724 
109.893 111.012 111.895 112.61 113.201 
111.915 113.042 113.932 114.653 115.248 

95.4102 97.0998 98.4337 99.5136 100.406 
